ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
11.25,531.222262,545.30207,540.8282379999999,545.179218,518.0878560000003,9.79644,7.87932,12.567489999999998,8.83577,10.98651,8.96826,7.84162,10.145863915647242,9.91394,8.48851,8.49082,8.41214,10.801940000000002,7.35062,8.45942,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,1,3,3,1,1,2,1,2,1,1,1,2,5,2,3,2,1,1,3,3,3,1,1,2,2,1,2,2,2,3,3,1,1,2,1,2,2,2,3,3,1,2,1,1,1,6,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,4,3,7,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
10.08,572.412648,571.783184,610.591046,591.174568,617.890576,12.60945,12.852619999999998,10.965,5.25253,10.21804,11.92201,13.45388,9.91526,8.47905,7.16522,7.57471,7.264050000000001,10.801940000000002,12.13203,8.88647,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,4,3,2,1,1,1,2,1,2,2,1,5,4,4,3,3,1,1,1,1,1,4,1,1,1,3,2,1,1,3,1,1,1,1,2,2,2,1,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,3,2,2,2,2,1,2,4,4,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
10.5,530.419468,503.41460000000006,533.2521820000001,523.3746100000001,519.88136,10.97885,6.61933,9.85265,9.56347,11.50099,10.45984,10.28978,8.86696,8.27153,9.98568,9.26918,9.55857,13.91988,12.13203,8.45942,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,3,2,1,1,2,1,1,1,2,2,2,4,1,1,2,2,1,2,2,1,2,2,1,3,1,1,2,1,1,3,1,1,1,2,2,2,2,1,1,1,3,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,3,2,2,2,1,1,2,4,5,4,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
10.25,321.428414,326.095538,333.174124,372.356498,316.97321,10.12086,6.27818,9.264140000000001,7.440709999999999,8.31437,8.40525,7.84162,7.635330710634613,6.714969999999999,7.16522,7.57471,7.264050000000001,12.12899,5.695990000000001,7.8339,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,3,4,4,1,2,3,1,2,2,2,3,2,1,1,1,1,2,2,2,1,3,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,3,3,3,2,2,2,1,3,3,1,6,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
9.75,450.28546399999993,419.76876,476.31197,433.70256,461.488536,8.34208,7.87932,7.24426,5.76416,10.21804,5.76631,2.96784,8.87772,8.30563,8.91792,8.81024,8.78784,10.445390000000002,6.80582,8.04235,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,1,2,3,1,1,1,2,2,2,2,2,2,5,2,3,3,3,2,4,4,4,4,1,3,2,3,3,2,3,3,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,4,4,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
10.5,544.187414,514.752894,545.863624,534.008424,531.2193380000002,8.55821,6.93638,12.567489999999998,6.1782900000000005,5.92238,3.9678800000000005,9.0457,6.87523,6.33435,10.77067,10.9917,10.87826,12.12899,10.83953,9.34052,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,3,2,1,1,2,1,1,2,2,2,1,5,1,1,1,1,1,4,4,4,4,1,2,3,1,3,3,3,2,2,1,1,1,2,1,2,2,2,3,1,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,3,3,1,1,1,1,1,2,4,4,4,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
10.0,585.443516,557.2743760000001,600.0170099999999,598.9348,585.427076,8.34208,7.87932,12.567489999999998,4.92202,9.30655,10.45984,11.76022,10.892629999999999,11.17158,8.91792,10.04897,9.43432,12.12899,12.13203,13.71967,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,4,1,1,1,2,1,2,2,2,2,2,5,4,1,1,1,1,1,4,4,1,4,3,2,1,3,2,1,1,2,1,1,1,2,2,2,2,1,2,1,4,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
10.08,472.37272200000007,468.7184219999999,471.613884,489.657098,469.192306,9.00789,6.61933,10.965,8.28542,9.60657,7.68295,8.72693,9.29058,9.65449,7.61837,8.40746,7.93271,9.761769999999999,10.10603,10.47786,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,1,3,3,2,2,2,1,1,1,2,2,2,5,1,1,3,1,1,3,2,1,1,1,2,3,1,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,4,1,1,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,4,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
9.67,420.764566,390.220738,435.632216,435.591984,409.631562,7.90958,8.64972,12.567489999999998,7.63232,10.57259,8.40525,7.532170000000001,9.60729,9.65449,10.77067,10.04897,10.3576,11.18387,7.35062,12.157349999999997,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,2,4,2,1,2,1,2,2,2,2,1,5,3,3,1,1,1,3,3,3,2,1,3,2,1,2,2,2,3,2,1,1,1,2,2,2,2,1,2,1,4,1,1,1,6,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,3,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
9.83,447.01121,430.4092339999999,460.130956,444.249924,437.346022,8.55821,7.87932,12.567489999999998,9.1701,13.15938,8.40525,9.399640000000002,8.94299,8.47905,8.91792,10.9917,9.88273,9.761769999999999,7.91212,7.8339,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,2,1,2,1,2,1,1,1,2,2,1,5,4,3,2,1,1,4,4,4,4,1,2,2,1,2,1,2,2,3,2,2,1,1,2,1,2,3,2,1,3,1,1,1,5,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,3,2,1,2,2,2,3,1,4,5,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
10.42,558.5604,558.984608,606.854396,559.08017,596.694266,8.77882,9.15299,9.03816,8.28542,10.57259,10.83607,8.72693,11.194420000000001,11.17158,8.48851,8.40746,8.36223,13.91988,9.52493,9.8488,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,1,4,2,2,2,1,1,2,2,1,2,2,5,3,1,2,2,1,3,3,3,1,1,2,2,2,2,2,1,2,3,1,1,1,1,2,1,2,3,2,1,4,1,1,1,6,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
9.67,606.7112199999999,602.283626,645.49456,587.24489,618.932078,10.50352,9.82079,12.567489999999998,11.54818,10.21804,10.45984,11.76022,9.29058,8.47905,8.05673,8.81024,8.36223,13.91988,10.10603,8.88647,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,1,4,3,2,1,1,1,2,2,2,2,2,5,3,4,2,3,1,2,4,4,3,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,5,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,3,2,2,2,1,1,2,4,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
10.58,577.24059,562.6661839999999,593.0719339999999,578.64507,561.4170320000001,14.77909,10.82106,12.567489999999998,9.56347,10.98651,8.96826,8.428240000000002,11.74392,11.68007,9.79887,10.04897,9.88273,11.18387,8.994789999999998,11.399000000000001,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,4,1,1,1,1,1,2,2,2,2,2,5,3,3,3,2,1,2,2,2,2,1,1,1,1,1,2,2,2,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,4,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
10.75,439.984052,404.925374,431.697956,487.45488600000004,427.919584,6.93942,6.93638,12.567489999999998,7.8348,11.50099,8.40525,8.72693,8.94299,9.3078,8.05673,10.04897,9.00134,9.422330000000002,8.46496,8.2504,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,2,3,1,1,1,1,2,2,2,2,1,2,3,3,3,2,1,3,2,1,2,3,3,3,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,4,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
11.170000000000002,526.447536,542.528368,512.317868,520.7244199999999,527.8419160000002,10.12086,8.64972,12.567489999999998,8.54449,9.00419,9.61297,7.84162,6.87523,6.33435,7.61837,7.128779999999999,7.264050000000001,9.761769999999999,12.13203,8.67085,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,1,3,3,1,1,2,1,1,2,2,2,2,5,1,1,3,3,1,1,1,2,1,1,2,2,1,2,2,2,3,2,2,4,1,1,2,2,2,1,2,2,2,1,1,1,5,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,1,2,2,4,4,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
11.25,567.487394,534.0226,586.809478,508.4359600000001,539.520914,8.55821,7.24879,7.37578,6.1782900000000005,11.50099,7.097489999999999,9.0457,8.08848,8.47905,7.16522,7.128779999999999,7.029620000000001,10.445390000000002,12.13203,9.8488,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,4,3,1,2,1,1,2,2,2,2,2,5,1,3,1,2,2,3,4,4,1,1,2,3,3,3,2,3,2,2,2,4,2,1,2,2,2,3,2,2,4,1,1,1,3,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,3,2,2,2,2,1,2,4,3,4,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
9.67,495.029488,466.513694,482.025044,475.748028,474.47982799999994,10.12086,8.23773,12.567489999999998,13.33453,15.04369,4.80425,7.84162,9.29058,8.47905,9.79887,10.9917,10.3576,9.422330000000002,12.13203,8.67085,100.0,1.0,1.0,8.13929,9.08841,9.2816,1002.75,5.0,23.0,23.0,1.0,2.0,5.97557,7.52665,9.82876,9.1022,152.8,38.2,2,3,4,2,1,2,1,1,1,2,2,1,5,3,1,2,1,1,4,4,4,4,1,2,2,1,1,1,3,3,3,1,1,1,2,2,2,2,1,1,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,3,2,1,2,3,1,2,2,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,2,3,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,3,3,4,4,3,3,3,4,2,2,2,1,2,2,2,3,4,4,3,3,3,4,4,4,3,2,2,2,1,4,2,2,2,2,2,4,4,2,1,2,3,3,1,2,1,1,1,1,3,3,3,1,2,2,3,4,1,2,1,4,2,4,4,2,2,2,1,1,2,2,2,3,1,3,2,2,2
