ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH03F,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH18FA,ASBH18FB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.33,483.00548,476.2217360000001,441.5157860000001,487.027074,476.261432,9.00789,9.15299,8.33331,8.83577,9.00419,7.495559999999999,8.1368,9.91526,9.16048,14.57915,13.11881,14.973060000000002,12.79881,7.91212,8.88647,120.0,16.0,2.0,8.51928,8.7756,12.9615,814.9333299999998,7.0,14.000000000000002,14.000000000000002,0.0,1.0,8.24023,6.46434,6.680299999999999,10.27928,191.0,135.29167,1,3,3,1,1,2,2,2,2,2,5,3,1,1,1,1,2,2,4,1,1,2,2,2,2,2,3,3,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,2,2,4,3,2,4,2,3,1,2,1,1,3,1,1,1,2,2,3,4,4,2,4,5,4,3,1,2,2,1,1,2,2,2,2,2,1,2,3,1,3,1,3,1,2,1,2,3,2,2,2,2,2,1,2,2,1,1,1,1,2,1,3,2,3,1,2,1,2,1,2,2,3,2,1,2,2,3,2,3,2,1,2,3,3,2,2,1,2,3,4,3,3,1,2,2,2,3,1,1,2,2,2,3,3,2,2,3,3,3,1,1,1,2,2,2,2,3,1,3,3,3,4,4,2,2,2,4,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,1,2,1,4,1,1,1,1,1,1,2,2,2,5,3,3,3,2
10.25,683.265194,629.218668,655.62838,688.4526239999999,654.705304,10.12086,8.64972,10.965,8.54449,9.30655,10.83607,10.90567,10.22238,11.17158,9.35253,13.20593,10.87826,10.445390000000002,6.27013,5.47972,120.0,16.0,2.0,8.51928,8.7756,12.9615,814.9333299999998,7.0,14.000000000000002,14.000000000000002,0.0,1.0,8.24023,6.46434,6.680299999999999,10.27928,191.0,135.29167,1,5,2,1,1,2,2,1,2,1,5,3,3,1,1,1,1,1,4,1,3,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,3,2,1,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,1,2,3,3,3,1,1,4,2,3,1,2,1,1,3,1,1,1,2,2,3,4,4,2,4,5,4,3,1,2,2,1,1,2,2,2,2,2,1,2,3,1,3,1,3,1,2,1,2,3,2,2,2,2,2,1,2,2,1,1,1,1,2,1,3,2,3,1,2,1,2,1,2,2,3,2,1,2,2,3,2,3,2,1,2,3,3,2,2,1,2,3,4,3,3,1,2,2,2,3,1,1,2,2,2,3,3,2,2,3,3,3,1,1,1,2,2,2,2,3,1,3,3,3,4,4,2,2,2,4,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,1,2,1,4,1,1,1,1,1,1,2,2,2,5,3,3,3,2
9.83,388.685046,412.81606,371.548032,411.0492200000001,394.474196,10.14376,6.93638,8.49098,6.03537,5.92238,8.82238,7.19857,9.29058,9.65449,8.91792,9.21443,9.00134,11.61328,12.13203,8.67085,120.0,16.0,2.0,8.51928,8.7756,12.9615,814.9333299999998,7.0,14.000000000000002,14.000000000000002,0.0,1.0,8.24023,6.46434,6.680299999999999,10.27928,191.0,135.29167,1,1,1,2,1,2,1,1,2,2,1,2,3,1,1,1,2,2,2,1,2,2,3,2,3,3,2,3,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,4,3,2,4,2,3,1,2,1,1,3,1,1,1,2,2,3,4,4,2,4,5,4,3,1,2,2,1,1,2,2,2,2,2,1,2,3,1,3,1,3,1,2,1,2,3,2,2,2,2,2,1,2,2,1,1,1,1,2,1,3,2,3,1,2,1,2,1,2,2,3,2,1,2,2,3,2,3,2,1,2,3,3,2,2,1,2,3,4,3,3,1,2,2,2,3,1,1,2,2,2,3,3,2,2,3,3,3,1,1,1,2,2,2,2,3,1,3,3,3,4,4,2,2,2,4,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,1,2,1,4,1,1,1,1,1,1,2,2,2,5,3,3,3,2
9.58,554.215648,509.45987,545.1093920000001,555.278148,532.072876,9.79644,12.852619999999998,8.04113,13.33453,10.57259,14.6305,8.72693,13.046469999999998,13.04932,10.77067,10.9917,10.87826,8.58996,6.27013,8.88647,120.0,16.0,2.0,8.51928,8.7756,12.9615,814.9333299999998,7.0,14.000000000000002,14.000000000000002,0.0,1.0,8.24023,6.46434,6.680299999999999,10.27928,191.0,135.29167,1,4,3,1,1,2,2,2,1,1,4,3,1,1,1,1,1,1,4,1,4,2,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,3,2,2,1,1,1,5,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,2,1,3,1,1,1,1,1,3,3,2,4,1,1,4,2,3,1,2,1,1,3,1,1,1,2,2,3,4,4,2,4,5,4,3,1,2,2,1,1,2,2,2,2,2,1,2,3,1,3,1,3,1,2,1,2,3,2,2,2,2,2,1,2,2,1,1,1,1,2,1,3,2,3,1,2,1,2,1,2,2,3,2,1,2,2,3,2,3,2,1,2,3,3,2,2,1,2,3,4,3,3,1,2,2,2,3,1,1,2,2,2,3,3,2,2,3,3,3,1,1,1,2,2,2,2,3,1,3,3,3,4,4,2,2,2,4,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,1,2,1,4,1,1,1,1,1,1,2,2,2,5,3,3,3,2
9.58,397.74441,401.063024,388.4194,464.66739599999994,404.115076,6.314419999999999,6.61933,10.28695,6.56502,9.30655,6.88069,9.0457,11.74392,14.5106,9.35253,9.62426,9.43432,6.51512,10.83953,8.2504,120.0,16.0,2.0,8.51928,8.7756,12.9615,814.9333299999998,7.0,14.000000000000002,14.000000000000002,0.0,1.0,8.24023,6.46434,6.680299999999999,10.27928,191.0,135.29167,1,1,1,1,1,2,2,2,1,1,1,3,2,1,1,3,3,4,2,2,1,3,3,1,3,2,3,2,1,1,1,1,2,2,2,2,2,1,2,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,3,1,2,4,1,1,4,2,3,1,2,1,1,3,1,1,1,2,2,3,4,4,2,4,5,4,3,1,2,2,1,1,2,2,2,2,2,1,2,3,1,3,1,3,1,2,1,2,3,2,2,2,2,2,1,2,2,1,1,1,1,2,1,3,2,3,1,2,1,2,1,2,2,3,2,1,2,2,3,2,3,2,1,2,3,3,2,2,1,2,3,4,3,3,1,2,2,2,3,1,1,2,2,2,3,3,2,2,3,3,3,1,1,1,2,2,2,2,3,1,3,3,3,4,4,2,2,2,4,3,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,1,2,1,4,1,1,1,1,1,1,2,2,2,5,3,3,3,2
10.000000000000002,539.346436,552.195108,579.21113,565.394834,566.558328,10.12086,7.55475,8.33331,7.8348,9.60657,11.92201,10.90567,11.28642,11.17158,11.33758,11.55635,11.47732,10.801940000000002,8.46496,9.8488,180.0,20.0,1.0,9.90835,11.00684,8.73047,738.53333,20.0,28.000000000000004,28.000000000000004,2.0,4.0,7.32427,6.05453,9.82876,8.0267,191.0,350.16667,2,3,2,1,1,1,2,2,2,2,5,3,4,3,2,2,2,2,4,1,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,4,3,1,4,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2,2,2,4,1,1,1,2,3,1,2,1,1,4,1,1,2,2,3,3,4,4,4,4,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,3,1,1,3,4,2,2,2,2,2,1,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,2,3,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,1,3,2,2,2,2,1,1,1,2,3,1,3,3,2,2
10.5,428.8733879999999,393.98295,422.164814,418.9791880000001,403.951282,10.50352,10.82106,8.04113,10.42093,5.92238,12.86202,13.45388,10.543369999999998,10.34719,8.91792,13.20593,10.61066,12.12899,12.13203,9.10865,180.0,20.0,1.0,9.90835,11.00684,8.73047,738.53333,20.0,28.000000000000004,28.000000000000004,2.0,4.0,7.32427,6.05453,9.82876,8.0267,191.0,350.16667,2,2,1,2,1,2,1,1,2,1,5,1,4,3,3,1,1,1,1,3,2,1,1,2,1,3,1,1,3,1,1,1,1,2,2,1,2,1,4,1,2,1,1,1,6,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,2,4,1,1,1,2,3,1,2,1,1,4,1,1,2,2,3,3,4,4,4,4,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,3,1,1,3,4,2,2,2,2,2,1,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,2,3,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,1,3,2,2,2,2,1,1,1,2,3,1,3,3,2,2
10.25,494.48062000000004,496.893764,536.2524040000001,503.7966799999999,488.421448,10.12086,10.82106,12.567489999999998,8.31003,9.60657,8.96826,10.90567,10.892629999999999,11.68007,8.48851,10.04897,9.2165,11.61328,7.35062,8.88647,180.0,20.0,1.0,9.90835,11.00684,8.73047,738.53333,20.0,28.000000000000004,28.000000000000004,2.0,4.0,7.32427,6.05453,9.82876,8.0267,191.0,350.16667,1,3,1,1,1,1,2,1,2,2,5,3,1,2,2,1,3,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,3,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,2,3,2,1,1,2,3,1,2,1,1,4,1,1,2,2,3,3,4,4,4,4,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,3,1,1,3,4,2,2,2,2,2,1,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,2,3,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,1,3,2,2,2,2,1,1,1,2,3,1,3,3,2,2
9.83,464.52481600000004,491.58236999999997,480.23549,486.188142,494.884818,8.55821,12.852619999999998,8.65929,13.33453,9.30655,8.96826,9.399640000000002,9.91526,6.714969999999999,7.16522,7.57471,7.264050000000001,9.0796,12.13203,8.67085,180.0,20.0,1.0,9.90835,11.00684,8.73047,738.53333,20.0,28.000000000000004,28.000000000000004,2.0,4.0,7.32427,6.05453,9.82876,8.0267,191.0,350.16667,1,2,1,2,1,1,2,2,2,2,3,2,1,2,3,1,4,4,1,4,1,2,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,1,2,1,3,7,1,2,3,1,2,1,1,4,1,1,2,2,3,3,4,4,4,4,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,3,1,1,3,4,2,2,2,2,2,1,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,2,3,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,1,3,2,2,2,2,1,1,1,2,3,1,3,3,2,2
9.75,484.76145400000007,485.65301800000003,458.00920399999995,478.119306,471.30146,8.55821,9.82079,12.567489999999998,8.05152,9.60657,9.17072,7.84162,9.60729,9.3078,5.584780000000001,8.81024,7.264050000000001,9.761769999999999,10.10603,8.2504,180.0,20.0,1.0,9.90835,11.00684,8.73047,738.53333,20.0,28.000000000000004,28.000000000000004,2.0,4.0,7.32427,6.05453,9.82876,8.0267,191.0,350.16667,1,3,1,2,2,1,1,1,2,1,1,4,3,2,2,2,4,3,2,4,1,2,1,1,2,2,2,3,3,1,1,1,2,1,1,1,2,3,3,1,1,1,1,1,5,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,2,2,2,3,2,2,2,1,2,4,3,1,1,2,3,1,2,1,1,4,1,1,2,2,3,3,4,4,4,4,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,3,1,1,3,4,2,2,2,2,2,1,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,2,3,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,1,3,2,2,2,2,1,1,1,2,3,1,3,3,2,2
9.83,504.139174,440.9304420000001,516.7838760000001,501.11075,491.7349740000001,9.51164,6.61933,6.97258,7.25705,8.31437,7.865749999999999,5.95198,8.54792,7.92896,5.584780000000001,7.57471,6.533990000000001,7.545869999999999,9.52493,7.19013,180.0,20.0,1.0,9.90835,11.00684,8.73047,738.53333,20.0,28.000000000000004,28.000000000000004,2.0,4.0,7.32427,6.05453,9.82876,8.0267,191.0,350.16667,2,3,1,1,1,1,1,1,2,2,3,3,3,3,3,1,3,3,2,4,1,2,3,3,2,2,3,3,3,1,1,1,2,2,2,2,2,1,3,3,1,1,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,1,3,2,4,2,1,2,3,1,2,1,1,4,1,1,2,2,3,3,4,4,4,4,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,3,1,1,3,4,2,2,2,2,2,1,3,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,2,3,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,1,3,2,2,2,2,1,1,1,2,3,1,3,3,2,2
10.42,532.177384,490.73203000000007,547.8221080000001,533.288692,522.17137,8.77882,9.82079,12.567489999999998,7.25705,9.30655,4.80425,4.58611,5.95459,4.82627,6.686340000000001,4.5676,5.669340000000001,9.0796,12.13203,8.2504,30.0,4.0,4.0,8.51928,9.72437,11.79092,746.66667,17.0,5.0,5.0,1.0,0.0,7.32427,8.996849999999998,6.680299999999999,9.1022,177.77778,74.07407,2,3,1,2,1,2,2,1,2,2,3,1,3,1,1,1,4,3,4,4,1,2,1,1,2,2,3,3,2,1,1,1,2,2,2,2,2,1,3,2,1,2,2,1,5,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,1,2,2,5,5,1,7,5,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,4,1,2,2,2,3,2,3,2,2,2,2,2,2,1,2,3,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,2,2,2,3,3,2,2,3,3,4,4,4,4,2,4,2,4,2,3,3,2,3,3,2,2,3,3,4,4,3,1,2,2,2,3,3,3,3,3,4,2,2,3,3,3,3,3,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,1,2,2,2,1,2,1,2,3,3,3,5,3,2,3,2
9.92,556.833258,524.8378759999999,553.4334200000001,528.6835159999999,540.657008,7.90958,10.82106,9.264140000000001,9.1701,9.00419,8.40525,8.72693,7.542070000000001,6.33435,9.35253,9.62426,9.43432,11.18387,12.13203,7.8339,30.0,4.0,4.0,8.51928,9.72437,11.79092,746.66667,17.0,5.0,5.0,1.0,0.0,7.32427,8.996849999999998,6.680299999999999,9.1022,177.77778,74.07407,2,4,1,2,1,2,2,1,2,1,4,3,1,2,2,1,2,2,3,2,1,3,1,1,2,2,2,2,3,1,1,2,2,2,2,2,2,1,3,2,4,1,2,1,5,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,3,2,4,4,1,7,5,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,4,1,2,2,2,3,2,3,2,2,2,2,2,2,1,2,3,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,2,2,2,3,3,2,2,3,3,4,4,4,4,2,4,2,4,2,3,3,2,3,3,2,2,3,3,4,4,3,1,2,2,2,3,3,3,3,3,4,2,2,3,3,3,3,3,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,1,2,2,2,1,2,1,2,3,3,3,5,3,2,3,2
9.75,581.51744,545.250434,577.6636179999999,565.62524,561.941314,7.68647,8.64972,7.90321,7.63232,9.30655,7.30132,8.428240000000002,10.22238,10.34719,9.79887,9.21443,9.43432,10.445390000000002,7.91212,8.88647,30.0,4.0,4.0,8.51928,9.72437,11.79092,746.66667,17.0,5.0,5.0,1.0,0.0,7.32427,8.996849999999998,6.680299999999999,9.1022,177.77778,74.07407,2,4,2,1,1,2,2,2,1,1,5,3,3,1,1,2,3,1,4,3,3,3,2,2,2,2,3,2,3,1,1,1,2,2,2,2,2,1,2,2,4,1,1,1,5,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,1,7,5,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,4,1,2,2,2,3,2,3,2,2,2,2,2,2,1,2,3,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,2,2,2,3,3,2,2,3,3,4,4,4,4,2,4,2,4,2,3,3,2,3,3,2,2,3,3,4,4,3,1,2,2,2,3,3,3,3,3,4,2,2,3,3,3,3,3,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,1,2,2,2,1,2,1,2,3,3,3,5,3,2,3,2
10.08,505.702848,520.9242740000001,526.8047419999999,543.159388,562.16818,9.00789,8.64972,8.33331,8.83577,10.21804,8.96826,8.428240000000002,10.22238,9.91394,14.774559999999997,15.01872,15.91536,13.91988,12.13203,9.10865,30.0,4.0,4.0,8.51928,9.72437,11.79092,746.66667,17.0,5.0,5.0,1.0,0.0,7.32427,8.996849999999998,6.680299999999999,9.1022,177.77778,74.07407,1,3,3,1,1,2,2,1,2,1,5,3,4,2,2,1,2,2,2,3,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,5,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,2,1,6,2,1,7,5,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,4,1,2,2,2,3,2,3,2,2,2,2,2,2,1,2,3,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,2,2,2,3,3,2,2,3,3,4,4,4,4,2,4,2,4,2,3,3,2,3,3,2,2,3,3,4,4,3,1,2,2,2,3,3,3,3,3,4,2,2,3,3,3,3,3,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,1,2,2,2,1,2,1,2,3,3,3,5,3,2,3,2
10.08,485.888688,487.13607399999995,504.34505,468.284488,459.54719000000006,9.00789,8.23773,10.965,8.05152,10.57259,8.96826,6.83123,9.29058,8.47905,4.87777,8.40746,6.78757,7.97118,8.46496,6.72098,30.0,4.0,4.0,8.51928,9.72437,11.79092,746.66667,17.0,5.0,5.0,1.0,0.0,7.32427,8.996849999999998,6.680299999999999,9.1022,177.77778,74.07407,1,3,3,1,1,2,2,1,1,1,5,3,4,2,2,1,2,2,2,3,1,2,2,1,2,2,2,3,3,1,1,1,1,2,2,2,2,2,3,1,1,2,2,1,5,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,3,2,3,4,3,2,1,7,5,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,4,1,2,2,2,3,2,3,2,2,2,2,2,2,1,2,3,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,2,2,2,3,3,2,2,3,3,4,4,4,4,2,4,2,4,2,3,3,2,3,3,2,2,3,3,4,4,3,1,2,2,2,3,3,3,3,3,4,2,2,3,3,3,3,3,4,4,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,1,2,2,2,1,2,1,2,3,3,3,5,3,2,3,2
10.17,408.27166600000004,346.078072,423.00282599999997,372.024666,398.50211,8.34208,8.64972,8.33331,9.1701,8.31437,8.40525,7.532170000000001,9.91526,9.65449,9.35253,9.62426,9.43432,8.72843,7.91212,7.8339,40.0,9.0,3.0000000000000004,7.7098,9.40492,12.9615,773.33333,6.0,26.000000000000004,26.000000000000004,1.0,2.0,11.42811,10.96579,3.83998,10.90415,177.77778,29.62963,1,2,4,2,1,2,2,1,2,1,3,3,3,2,2,3,2,3,1,1,2,3,2,2,2,2,2,3,3,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,5,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,4,2,1,1,1,2,1,2,1,1,4,1,1,1,1,1,2,2,3,3,3,4,4,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,3,2,3,3,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,1,1,2,1,2,1,1,3,4,4,3,3,4,4,4,4,4,4,2,4,3,2,2,2,4,2,3,4,3,3,4,2,4,3,4,1,3,2,2,2,3,3,4,2,4,3,3,4,4,2,2,3,2,4,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,1,3,1,1,2,1,1,1,2,3,3,5,2,1,3,1
