ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG06A,ACBG06B,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG04,ASBG05A,ASBG05B,ASBG05C,ASBG05D,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG09A,ASBG09B,ASBG09C,ASBG09D,ASBG09E,ASBG09F,ASBG09G,ASBG09H,ASBG10A,ASBG10B,ASBG10C,ASBG10D,ASBG10E,ASBG10F,ASBG11A,ASBG11B,ASBG11C,ASBG11D,ASBG11E,ASBG11F,ASBG11G,ASBG11H,ASBG11I,ASBG11J,ASBR01A,ASBR01B,ASBR01C,ASBR01D,ASBR01E,ASBR01F,ASBR01G,ASBR01H,ASBR01I,ASBR02A,ASBR02B,ASBR02C,ASBR02D,ASBR02E,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASBR06A,ASBR06B,ASBR07A,ASBR07B,ASBR07C,ASBR07D,ASBR07E,ASBR07F,ASBR07G,ASBR07H,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASDRLOWP,ASBH01A,ASBH01B,ASBH01C,ASBH01D,ASBH01E,ASBH01F,ASBH01G,ASBH01H,ASBH01I,ASBH01J,ASBH01K,ASBH01L,ASBH01M,ASBH01N,ASBH01O,ASBH01P,ASBH01Q,ASBH01R,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH03F,ASBH04,ASBH05AA,ASBH05AB,ASBH05B,ASBH06,ASBH07A,ASBH07B,ASBH07C,ASBH07D,ASBH07E,ASBH07F,ASBH07G,ASBH08A,ASBH08B,ASBH08C,ASBH08D,ASBH08E,ASBH08F,ASBH09,ASBH10,ASBH11A,ASBH11B,ASBH11C,ASBH11D,ASBH11E,ASBH11F,ASBH11G,ASBH11H,ASBH12,ASBH13,ASBH14A,ASBH14B,ASBH14C,ASBH15A,ASBH15B,ASBH16,ASBH17A,ASBH17B,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH18FA,ASBH18FB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG03A,ACBG03B,ACBG04,ACBG05A,ACBG05B,ACBG06C,ACBG07A,ACBG07B,ACBG07C,ACBG08,ACBG10AA,ACBG10AB,ACBG10AC,ACBG10AD,ACBG10AE,ACBG10AF,ACBG10AG,ACBG10AH,ACBG10AI,ACBG10AJ,ACBG10BA,ACBG10BB,ACBG10BC,ACBG10BD,ACBG11A,ACBG11B,ACBG11C,ACBG11D,ACBG11E,ACBG11F,ACBG11G,ACBG11H,ACBG11I,ACBG11J,ACBG11K,ACBG11L,ACBG12A,ACBG12B,ACBG12C,ACBG12D,ACBG12E,ACBG12F,ACBG12G,ACBG12H,ACBG12I,ACBG12J,ACBG13,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
10.42,647.5007280000001,639.587328,674.393154,643.7802300000001,648.023662,8.77882,6.27818,10.965,7.440709999999999,7.86603,9.17072,11.76022,10.892629999999999,10.34719,10.26741,10.50035,10.3576,12.79881,10.10603,9.58447,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,16.0,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,5,1,5,1,1,1,1,2,1,2,2,1,5,3,1,2,1,3,3,1,1,1,2,3,4,3,4,2,3,4,1,4,4,4,3,4,4,4,4,4,4,2,3,1,1,3,4,3,2,2,1,1,1,1,3,2,1,3,2,1,2,1,3,1,4,3,2,2,2,3,1,1,3,4,4,4,2,3,1,2,3,2,1,3,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,4,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,4,5,1,1,1,4,6,5,8,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,4,3,5,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
10.42,629.03201,613.946338,634.82782,604.148782,642.8887859999999,10.12086,7.87932,10.28695,7.07874,9.89746,8.22519,9.399640000000002,8.54792,7.22491,8.91792,8.40746,8.57506,10.445390000000002,7.91212,9.10865,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,22.0,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,5,3,3,2,1,2,1,2,1,1,2,2,3,3,2,2,1,1,2,1,2,1,2,3,1,2,2,2,4,1,1,3,4,4,4,3,4,4,4,4,4,3,3,1,2,2,3,3,3,3,3,3,3,3,1,2,2,3,4,1,3,3,3,3,3,3,3,2,1,2,1,1,1,3,3,4,2,2,1,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,2,1,1,1,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,1,1,2,2,1,4,4,3,12,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,4,3,4,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
10.17,634.65952,619.005912,658.863122,588.7590720000001,590.442358,10.97885,8.23773,7.76886,8.54449,5.92238,14.87956,13.45388,11.74392,11.68007,8.91792,9.21443,9.00134,10.10135,6.80582,8.67085,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,16.0,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,5,1,4,1,1,1,2,2,2,2,1,2,5,4,4,2,2,1,2,1,3,1,1,1,1,1,2,1,4,2,1,1,4,1,1,2,1,4,4,4,4,1,2,3,1,2,1,1,3,2,1,1,1,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,4,4,4,1,2,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,1,1,1,2,2,2,2,2,2,1,3,3,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,3,2,2,3,2,1,2,3,4,1,1,1,7,8,6,10,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2,3,1,1,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
10.08,540.167556,506.322158,527.094726,506.94866799999994,517.233438,9.79644,9.15299,10.965,8.54449,12.18062,10.83607,10.90567,10.892629999999999,10.72985,10.26741,8.40746,10.3576,13.91988,7.91212,8.83807,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,25.0,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,3,3,3,1,1,1,1,2,2,2,1,2,5,3,4,2,2,2,2,1,3,1,2,1,2,3,1,1,1,2,1,4,4,4,3,4,4,4,4,4,4,1,2,2,2,1,2,1,2,3,1,3,4,1,1,1,1,2,1,2,1,1,2,2,4,1,1,2,1,2,2,2,4,4,4,4,2,2,1,2,3,1,1,3,2,1,2,1,2,2,1,2,2,2,1,3,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,3,1,1,4,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,3,4,1,1,1,7,10,6,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,4,1,2,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
10.08,448.32054200000016,443.995888,482.138092,429.91613599999994,418.124828,7.90958,5.88997,9.264140000000001,5.25253,5.92238,4.80425,8.8451,11.28642,11.17158,10.77067,10.50035,10.61066,10.801940000000002,12.13203,8.67085,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,22.0,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,2,1,3,2,1,1,1,2,2,2,2,1,5,2,1,1,1,1,3,1,4,4,1,4,4,4,4,4,1,4,1,3,3,4,4,4,3,3,4,4,3,4,4,4,4,4,4,1,3,4,1,1,1,1,1,4,4,4,4,1,4,2,4,4,1,4,4,4,4,4,4,1,1,4,4,1,3,3,1,3,3,3,2,3,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,3,1,1,1,1,2,2,1,2,1,2,1,4,2,1,2,2,2,2,2,2,1,1,1,1,1,1,4,1,2,3,2,2,2,2,2,2,3,4,1,1,1,5,5,6,2,10,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,1,2,1,2,4,2,1,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
10.000000000000002,509.60382799999996,493.015968,503.197328,526.5706,508.47162,8.77882,8.64972,8.8384,11.54818,7.86603,9.86291,10.90567,9.91526,10.34719,8.05673,7.99769,7.93271,10.445390000000002,6.27013,9.34052,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,16.0,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,3,1,2,2,1,2,1,2,1,1,2,1,5,3,4,2,1,2,4,1,4,1,1,1,4,2,3,1,1,2,3,3,3,3,4,3,3,3,4,4,3,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,3,4,1,3,3,4,4,1,1,1,1,1,1,1,2,4,4,4,2,2,2,1,3,2,1,2,2,2,2,1,3,2,2,2,3,2,2,3,2,2,2,3,2,1,3,1,1,1,2,2,2,2,2,1,2,1,4,3,1,2,2,3,2,2,2,3,2,2,3,3,2,3,1,4,2,2,3,3,3,2,1,3,1,1,1,1,7,3,6,10,4,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,4,1,1,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
9.92,460.391688,442.766674,465.70164,484.7954219999999,449.677092,7.68647,6.24275,9.264140000000001,3.84251,7.86603,3.9678800000000005,9.0457,9.91526,9.99175,9.79887,10.04897,9.88273,10.801940000000002,12.13203,8.88647,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,16.0,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,2,2,2,2,2,2,1,2,1,1,2,1,4,1,3,1,1,1,2,2,4,4,3,4,3,4,2,4,1,2,1,3,4,4,4,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,1,3,1,1,1,4,4,4,4,1,4,4,3,4,1,4,4,4,4,4,1,1,1,4,4,1,3,3,1,3,3,3,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,3,2,2,1,1,1,1,2,2,2,2,2,1,1,1,5,3,1,1,3,3,2,1,1,1,1,1,1,1,1,2,3,3,2,2,3,2,2,2,2,2,3,1,1,1,4,4,6,10,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,4,3,1,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
9.83,615.972462,565.278454,602.350686,582.8781339999999,585.164052,10.50352,12.852619999999998,7.1104,13.33453,10.57259,10.83607,8.30636,14.50919,12.27791,12.02203,13.20593,12.69565,13.91988,12.13203,8.67085,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,26.999999999999996,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,4,3,5,1,1,1,1,2,2,2,1,1,5,4,3,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,4,4,3,1,1,1,1,1,1,1,1,1,3,2,4,2,4,1,1,4,1,3,2,1,1,1,1,1,1,1,1,1,4,3,4,4,4,2,1,1,3,1,2,1,2,3,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,2,3,5,1,1,1,8,6,6,10,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,4,1,1,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
9.83,586.4279600000001,578.488156,618.39964,594.736962,587.763622,9.00789,6.27818,12.567489999999998,5.9791,8.31437,11.05677,13.45388,10.22238,10.34719,10.26741,9.62426,9.88273,12.79881,9.52493,11.399000000000001,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,18.0,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,4,1,4,2,1,2,2,2,2,2,2,1,5,4,4,1,1,2,3,2,2,2,2,2,2,3,3,2,4,4,1,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,4,3,4,4,2,2,2,1,1,1,1,4,1,2,1,2,1,1,4,1,1,1,4,1,1,1,4,4,4,4,2,3,1,3,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,3,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,3,1,4,1,4,3,1,4,1,1,1,1,3,3,1,1,1,7,5,5,6,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
9.75,554.043906,564.545376,582.1418520000001,564.249602,545.900046,7.90958,9.15299,12.567489999999998,13.33453,5.92238,11.30153,10.90567,10.22238,9.65449,12.95777,12.25036,12.69565,13.91988,12.13203,8.88647,200.0,256.0,128.0,19.0,4.0,7.7098,9.72437,10.28902,853.3333299999999,18.0,29.0,29.0,0.0,0.0,240.00000000000003,70.0,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,2,4,1,3,1,1,1,2,2,1,1,2,2,5,4,4,1,1,2,2,2,4,4,2,2,4,1,2,2,1,2,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,1,1,2,1,4,1,1,1,1,3,2,1,3,4,4,4,3,2,1,1,3,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,1,2,1,1,2,1,4,1,1,1,7,5,6,6,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,2,2,1,4,1,2,2,2,3,4,1,2,1,1,4,3,4,4,4,3,3,3,2,4,2,2,3,3,2,2,2,3,3,2,2,2,2,2,3,3,2,1,2,1,2,1,1,1,2,1,2,2,2,3,3,4,4,3,4,4,5,4,5,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1
